lead,region,bin_center,raw_mean_forecast,raw_obs_freq,raw_bin_weight,raw_hist_frac,cal_mean_forecast,cal_obs_freq,cal_bin_weight,cal_hist_frac
week4,conus,0.1,0.00921591446243028,0.20109155009900692,909237.6436166,0.35559340560855074,0.19665914853294386,0.2031607880332591,769505.6190168221,0.30094566104050396
week4,conus,0.30000000000000004,0.21137569658759814,0.2972570141342037,637339.5507198205,0.24925688345680697,0.318395718071876,0.32315463704535696,1429168.1674902309,0.5589328372324606
week4,conus,0.5,0.41005832566438516,0.3464033656762134,495994.30501633434,0.19397822485842423,0.45329070491930007,0.42076217037605473,358284.8895419603,0.14012150172703555
week4,conus,0.7000000000000001,0.6068589871539279,0.40590263172360597,309153.86001835146,0.12090686600225108,nan,nan,0.0,0.0
week4,conus,0.9,0.8609242344474181,0.4840066746442784,205233.31667790774,0.08026462007396698,nan,nan,0.0,0.0
