lead,region,bin_center,raw_mean_forecast,raw_obs_freq,raw_bin_weight,raw_hist_frac,cal_mean_forecast,cal_obs_freq,cal_bin_weight,cal_hist_frac
week3,southern_plains,0.1,0.007384393070528641,0.18442882133791244,195915.88357304106,0.44900073620325975,0.1817677820038915,0.1824301283934271,181870.1615321279,0.416810699224838
week3,southern_plains,0.30000000000000004,0.20977444821758856,0.2723317225754972,88772.53905814463,0.20344922864245163,0.2958825133302045,0.29861264766370715,167665.3943745358,0.38425616206819685
week3,southern_plains,0.5,0.40941463671732375,0.340531379633275,62505.863987516066,0.14325116695784554,0.46376470258938396,0.4762248081345031,72502.19224318369,0.16616078849677945
week3,southern_plains,0.7000000000000001,0.6093590481458762,0.421226195952483,42772.10571159174,0.09802526779973138,0.6202961726535108,0.5423315952786674,14299.807172893114,0.032772350210185666
week3,southern_plains,0.9,0.8787281157878671,0.558927768047299,46371.16299244705,0.10627360039671178,nan,nan,0.0,0.0
