lead,region,bin_center,raw_mean_forecast,raw_obs_freq,raw_bin_weight,raw_hist_frac,cal_mean_forecast,cal_obs_freq,cal_bin_weight,cal_hist_frac
week3,texas,0.1,0.008077040253464535,0.17598525685819302,122908.70158751293,0.4283113032121522,0.17334432255912122,0.1741908746007546,116286.68499734052,0.40523495044790325
week3,texas,0.30000000000000004,0.21024669317964378,0.2671857899857353,61490.920453553954,0.21428308927683154,0.2970205367020217,0.30995552194446746,122551.16204562777,0.4270653521512691
week3,texas,0.5,0.409626494640652,0.32314483563817864,43268.22865502177,0.15078079227546387,0.4695711340951426,0.4602654586086548,40017.20365983977,0.13945164523805706
week3,texas,0.7000000000000001,0.6094864631195352,0.41215094297426585,29816.998876986727,0.1039060496281001,0.624888568895143,0.5051222501835458,8106.09336635398,0.028248052162770463
week3,texas,0.9,0.8705740855123123,0.5571923248688143,29476.29449608663,0.10271876560745241,nan,nan,0.0,0.0
